date,period,value
2020-04-24,2020-03-31,74088379.01
2020-08-28,2020-06-30,374436978.41
2020-10-22,2020-09-30,371670801.15
2021-04-26,2020-12-31,348304131.46
2021-04-26,2021-03-31,389348953.11
2021-08-28,2021-06-30,387186747.0
2021-10-13,2021-09-30,390785935.14
2022-04-01,2021-12-31,363679093.18
2022-04-23,2022-03-31,361299603.27
2022-08-16,2022-06-30,399738798.67
2022-10-25,2022-09-30,435321964.1
2023-04-17,2022-12-31,684210692.74
2023-04-26,2023-03-31,799448543.49
2023-08-31,2023-06-30,1298682708.91
2023-10-28,2023-09-30,1305001903.86
2024-04-26,2023-12-31,1300299947.57
2024-04-26,2024-03-31,1313424642.73
2024-08-28,2024-06-30,1187955428.69
2024-10-28,2024-09-30,1156933915.17
2025-04-17,2024-12-31,1093298132.03
2025-04-17,2025-03-31,1129425576.46
2025-08-20,2025-06-30,983398568.94
2025-10-29,2025-09-30,973927936.88
2026-03-13,2025-12-31,926600610.45
