date,period,value
2020-04-30,2020-03-31,67999492.17
2020-08-29,2020-06-30,436777329.92
2020-10-31,2020-09-30,69300911.17
2021-04-24,2020-12-31,69300911.17
2021-04-30,2021-03-31,69300911.17
2021-08-31,2021-06-30,482332089.45
2021-10-30,2021-09-30,70754682.93
2022-04-28,2021-12-31,73500106.54
2022-04-30,2022-03-31,70449580.15
2022-08-31,2022-06-30,513452374.35
2022-10-29,2022-09-30,72265734.65
2023-04-27,2022-12-31,72279596.08
2023-04-29,2023-03-31,72279596.08
2023-08-31,2023-06-30,395087815.45
2023-10-31,2023-09-30,72342315.63
2024-04-27,2023-12-31,72037011.76
2024-04-30,2024-03-31,72037011.76
2024-08-31,2024-06-30,365583237.76
2024-10-31,2024-09-30,72921061.36
2025-04-26,2024-12-31,72921061.36
2025-04-30,2025-03-31,74992608.35
2025-08-30,2025-06-30,194652577.47
2025-10-31,2025-09-30,74653930.28
