date,period,value
2020-04-30,2020-03-31,31924309.03
2020-08-26,2020-06-30,61337855.5
2020-10-30,2020-09-30,83450961.74
2021-03-31,2020-12-31,153537186.56
2021-04-30,2021-03-31,27922837.73
2021-08-27,2021-06-30,71623054.14
2021-10-28,2021-09-30,110386929.07
2022-03-30,2021-12-31,158899022.53
2022-04-29,2022-03-31,52182704.9
2022-08-26,2022-06-30,76593774.99
2022-10-28,2022-09-30,89240618.81
2023-03-29,2022-12-31,148513015.48
2023-04-28,2023-03-31,33035503.15
2023-08-30,2023-06-30,67196007.55
2023-10-31,2023-09-30,107432109.1
2024-03-28,2023-12-31,153273617.16
2024-04-30,2024-03-31,62232591.95
2024-08-28,2024-06-30,152493658.24
2024-10-31,2024-09-30,264184081.21
2025-03-28,2024-12-31,386515207.98
2025-04-30,2025-03-31,48170686.07
2025-08-28,2025-06-30,88806329.48
2025-10-31,2025-09-30,117923294.94
2026-03-27,2025-12-31,166831589.89
