date,period,value
2020-04-30,2020-03-31,127606979.24
2020-08-26,2020-06-30,183946329.53
2020-10-30,2020-09-30,146036368.7
2021-03-31,2020-12-31,181722570.04
2021-04-30,2021-03-31,201010639.54
2021-08-27,2021-06-30,206348844.35
2021-10-28,2021-09-30,205242911.28
2022-03-30,2021-12-31,172294518.11
2022-04-29,2022-03-31,157272391.21
2022-08-26,2022-06-30,164992003.76
2022-10-28,2022-09-30,116627304.76
2023-03-29,2022-12-31,117238899.64
2023-04-28,2023-03-31,91106180.68
2023-08-30,2023-06-30,91679610.2
2023-10-31,2023-09-30,92402444.9
2024-03-28,2023-12-31,69763811.83
2024-04-30,2024-03-31,64814829.4
2024-08-28,2024-06-30,70711649.03
2024-10-31,2024-09-30,57589254.05
2025-03-28,2024-12-31,49263308.47
2025-04-30,2025-03-31,41973736.94
2025-08-28,2025-06-30,37129860.39
2025-10-31,2025-09-30,27794642.35
2026-03-27,2025-12-31,22507427.2
