date,period,value
2020-04-08,2020-03-31,849128076.07
2020-08-26,2020-06-30,1874338748.49
2020-10-26,2020-09-30,2545061460.58
2021-04-28,2020-12-31,3308807988.15
2021-04-28,2021-03-31,687833118.05
2021-08-26,2021-06-30,1373918255.59
2021-10-25,2021-09-30,1888616828.07
2022-04-20,2021-12-31,2852906874.59
2022-04-20,2022-03-31,856153378.21
2022-08-29,2022-06-30,1537344914.98
2022-10-31,2022-09-30,1800032174.92
2023-04-29,2022-12-31,2114436261.44
2023-04-29,2023-03-31,62317536.12
2023-08-10,2023-06-30,194637244.03
2023-10-31,2023-09-30,225190716.6
2024-04-25,2023-12-31,225088216.6
2024-04-25,2024-03-31,30552328.77
2024-08-30,2024-06-30,362531397.65
2024-10-31,2024-09-30,362531397.65
2025-04-25,2024-12-31,762293897.65
2025-04-25,2025-03-31,220492071.83
2025-08-13,2025-06-30,580719495.28
2025-10-28,2025-09-30,2066615726.32
