date,period,value
2020-04-21,2020-03-31,31098925.16
2020-08-31,2020-06-30,34559420.54
2020-10-31,2020-09-30,58889628.97
2021-03-30,2020-12-31,34445231.54
2021-04-29,2021-03-31,35826223.27
2021-08-20,2021-06-30,39839559.59
2021-10-28,2021-09-30,39245552.11
2022-04-09,2021-12-31,78955238.59
2022-04-27,2022-03-31,70395836.89
2022-08-31,2022-06-30,69498631.15
2022-10-28,2022-09-30,58787232.96
2023-04-29,2022-12-31,57274812.85
2023-04-29,2023-03-31,56478107.44
2023-08-30,2023-06-30,57198827.65
2023-10-27,2023-09-30,63885902.43
2024-04-26,2023-12-31,65381154.98
2024-04-26,2024-03-31,71586679.4
2024-08-30,2024-06-30,68301982.07
2024-10-29,2024-09-30,60206423.24
2025-04-11,2024-12-31,62536097.7
2025-04-29,2025-03-31,63070798.07
2025-08-26,2025-06-30,65545211.42
2025-10-31,2025-09-30,119120343.25
2026-03-31,2025-12-31,72351304.8
