date,period,value
2020-04-28,2020-03-31,27677561.55
2020-08-28,2020-06-30,109205272.42
2020-10-30,2020-09-30,106181961.21
2021-04-21,2020-12-31,89869014.15
2021-04-29,2021-03-31,74420074.23
2021-08-28,2021-06-30,58871029.61
2021-10-29,2021-09-30,35087795.44
2022-04-15,2021-12-31,22254142.37
2022-04-29,2022-03-31,8633793.5
2022-08-30,2022-06-30,10000000.0
2022-10-28,2022-09-30,22240591.69
2023-04-15,2022-12-31,75658627.5
2023-04-28,2023-03-31,115266061.97
2023-08-30,2023-06-30,154985475.31
2023-10-30,2023-09-30,189346972.87
2024-04-13,2023-12-31,241359536.1
2024-04-29,2024-03-31,272088340.67
2024-08-30,2024-06-30,285088340.68
2024-10-30,2024-09-30,287476960.82
2025-04-19,2024-12-31,287476960.83
2025-04-29,2025-03-31,287476960.83
2025-08-19,2025-06-30,287476960.83
2025-10-29,2025-09-30,280160001.47
