date,period,value
2020-04-25,2020-03-31,1736451400.0
2020-08-27,2020-06-30,-5358784100.0
2020-10-28,2020-09-30,-1955309500.0
2021-04-10,2020-12-31,685278995.89
2021-04-27,2021-03-31,1763725835.62
2021-08-20,2021-06-30,3741135522.45
2021-10-26,2021-09-30,6800231880.52
2022-04-15,2021-12-31,3102185971.43
2022-04-28,2022-03-31,606263795.76
2022-08-25,2022-06-30,3134801703.22
2022-10-28,2022-09-30,1487242198.38
2023-04-15,2022-12-31,-3073882853.18
2023-04-28,2023-03-31,5827165700.0
2023-08-25,2023-06-30,6410706915.86
2023-10-27,2023-09-30,7425826200.0
2024-04-19,2023-12-31,3325290632.29
2024-04-30,2024-03-31,4009521482.52
2024-08-28,2024-06-30,2850270326.7
2024-10-29,2024-09-30,1225821575.63
2025-04-26,2024-12-31,1557346406.81
2025-04-26,2025-03-31,-2092696608.37
2025-08-28,2025-06-30,4350134854.94
2025-10-29,2025-09-30,2970267409.08
