date,period,value
2020-04-25,2020-03-31,726628425.06
2020-08-27,2020-06-30,1485268085.61
2020-10-28,2020-09-30,1751421680.94
2021-04-10,2020-12-31,2068422588.17
2021-04-27,2021-03-31,310470678.83
2021-08-20,2021-06-30,733178760.73
2021-10-26,2021-09-30,1430602428.11
2022-04-15,2021-12-31,2229096039.83
2022-04-28,2022-03-31,496853424.74
2022-08-25,2022-06-30,832126849.44
2022-10-28,2022-09-30,1592384574.12
2023-04-15,2022-12-31,1868334765.86
2023-04-28,2023-03-31,701966690.53
2023-08-25,2023-06-30,1483851820.83
2023-10-27,2023-09-30,2073210304.89
2024-04-19,2023-12-31,2725854885.08
2024-04-30,2024-03-31,447834181.89
2024-08-28,2024-06-30,1032338549.7
2024-10-29,2024-09-30,1723643822.82
2025-04-26,2024-12-31,2101163665.51
2025-04-26,2025-03-31,507981530.0
2025-08-28,2025-06-30,7451396.09
2025-10-29,2025-09-30,39848406.93
