date,period,value
2020-04-25,2020-03-31,1922295589.93
2020-08-27,2020-06-30,2403398261.04
2020-10-28,2020-09-30,2671297808.73
2021-04-10,2020-12-31,2118385707.4
2021-04-27,2021-03-31,2313841179.28
2021-08-20,2021-06-30,2300920143.43
2021-10-26,2021-09-30,2639413552.23
2022-04-15,2021-12-31,2720626965.8
2022-04-28,2022-03-31,3372317870.08
2022-08-25,2022-06-30,3195446057.77
2022-10-28,2022-09-30,3594500450.63
2023-04-15,2022-12-31,3671077977.95
2023-04-28,2023-03-31,4008157913.32
2023-08-25,2023-06-30,4231818442.41
2023-10-27,2023-09-30,4680397575.42
2024-04-19,2023-12-31,4769878304.21
2024-04-30,2024-03-31,5111761946.75
2024-08-28,2024-06-30,5589620251.64
2024-10-29,2024-09-30,6329725158.02
2025-04-26,2024-12-31,6609256354.1
2025-04-26,2025-03-31,8128109801.94
2025-08-28,2025-06-30,8494511469.69
2025-10-29,2025-09-30,10911194408.44
