date,period,value
2020-04-25,2020-03-31,9838929366.68
2020-08-27,2020-06-30,9908756457.84
2020-10-28,2020-09-30,11446470551.75
2021-04-10,2020-12-31,12958025607.82
2021-04-27,2021-03-31,13377639203.17
2021-08-20,2021-06-30,14366193932.42
2021-10-26,2021-09-30,13802759335.18
2022-04-15,2021-12-31,13499326541.11
2022-04-28,2022-03-31,12820320627.71
2022-08-25,2022-06-30,12747689087.61
2022-10-28,2022-09-30,11571954791.16
2023-04-15,2022-12-31,11839073397.05
2023-04-28,2023-03-31,12892405720.3
2023-08-25,2023-06-30,11153325834.01
2023-10-27,2023-09-30,11444435290.54
2024-04-19,2023-12-31,12139617136.26
2024-04-30,2024-03-31,11531351022.28
2024-08-28,2024-06-30,10858155973.71
2024-10-29,2024-09-30,10626449377.93
2025-04-26,2024-12-31,13985668804.77
2025-04-26,2025-03-31,14331891063.18
2025-08-28,2025-06-30,14011536480.59
2025-10-29,2025-09-30,18463039011.16
