date,period,value
2020-04-25,2020-03-31,4146103576.08
2020-08-27,2020-06-30,4043755047.91
2020-10-28,2020-09-30,3866654894.95
2021-04-10,2020-12-31,3205292484.49
2021-04-27,2021-03-31,2967283317.04
2021-08-20,2021-06-30,4238000470.23
2021-10-26,2021-09-30,4234099084.65
2022-04-15,2021-12-31,4870743653.11
2022-04-28,2022-03-31,4887843449.78
2022-08-25,2022-06-30,5708863092.47
2022-10-28,2022-09-30,2538741298.65
2023-04-15,2022-12-31,2855123714.55
2023-04-28,2023-03-31,1903286322.11
2023-08-25,2023-06-30,2762486829.53
2023-10-27,2023-09-30,1999111918.29
2024-04-19,2023-12-31,1289174521.49
2024-04-30,2024-03-31,2010924852.14
2024-08-28,2024-06-30,1773172879.37
2024-10-29,2024-09-30,1290990017.83
2025-04-26,2024-12-31,1123020090.54
2025-04-26,2025-03-31,1944714329.78
2025-08-28,2025-06-30,415451481.84
2025-10-29,2025-09-30,2821672449.95
