date,period,value
2020-04-25,2020-03-31,2090186121.8
2020-08-27,2020-06-30,1530799354.74
2020-10-28,2020-09-30,2244857892.22
2021-04-10,2020-12-31,1909243962.02
2021-04-27,2021-03-31,1558413358.34
2021-08-20,2021-06-30,1716740069.21
2021-10-26,2021-09-30,2790601619.31
2022-04-15,2021-12-31,1805929728.47
2022-04-28,2022-03-31,2505144511.77
2022-08-25,2022-06-30,1966826503.23
2022-10-28,2022-09-30,2260992680.15
2023-04-15,2022-12-31,2407890454.27
2023-04-28,2023-03-31,2242642704.09
2023-08-25,2023-06-30,2480510902.83
2023-10-27,2023-09-30,3145781217.45
2024-04-19,2023-12-31,3469502138.6
2024-04-30,2024-03-31,2000980557.77
2024-08-28,2024-06-30,2027219263.63
2024-10-29,2024-09-30,3029343846.77
2025-04-26,2024-12-31,3880709597.58
2025-04-26,2025-03-31,2852754479.26
2025-08-28,2025-06-30,3631539092.57
2025-10-29,2025-09-30,4122293077.5
