date,period,value
2020-04-25,2020-03-31,543115246.75
2020-08-27,2020-06-30,1071997523.2
2020-10-28,2020-09-30,1774335201.72
2021-04-10,2020-12-31,2374972881.34
2021-04-27,2021-03-31,570034013.61
2021-08-20,2021-06-30,1249558785.67
2021-10-26,2021-09-30,2090076865.4
2022-04-15,2021-12-31,3164648829.26
2022-04-28,2022-03-31,557693605.66
2022-08-25,2022-06-30,1273265495.71
2022-10-28,2022-09-30,2029411998.71
2023-04-15,2022-12-31,2931189174.02
2023-04-28,2023-03-31,672245880.98
2023-08-25,2023-06-30,1425815578.09
2023-10-27,2023-09-30,2175507085.89
2024-04-19,2023-12-31,3126650208.56
2024-04-30,2024-03-31,696806314.66
2024-08-28,2024-06-30,1427227102.3
2024-10-29,2024-09-30,2142360711.1
2025-04-26,2024-12-31,3075711328.73
2025-04-26,2025-03-31,701080519.22
2025-08-28,2025-06-30,1408905768.36
2025-10-29,2025-09-30,2331595914.43
