date,period,value
2020-04-25,2020-03-31,134565423.63
2020-08-27,2020-06-30,32272159.72
2020-10-28,2020-09-30,98168838.92
2021-04-10,2020-12-31,62565256.78
2021-04-27,2021-03-31,111358261.35
2021-08-20,2021-06-30,96490153.3
2021-10-26,2021-09-30,211388144.31
2022-04-15,2021-12-31,72058695.17
2022-04-28,2022-03-31,120835582.59
2022-08-25,2022-06-30,87378455.27
2022-10-28,2022-09-30,138032225.72
2023-04-15,2022-12-31,77012368.98
2023-04-28,2023-03-31,80195085.52
2023-08-25,2023-06-30,102571220.1
2023-10-27,2023-09-30,100035390.59
2024-04-19,2023-12-31,75748140.28
2024-04-30,2024-03-31,79666281.14
2024-08-28,2024-06-30,71144070.76
2024-10-29,2024-09-30,78558071.68
2025-04-26,2024-12-31,78351360.59
2025-04-26,2025-03-31,79576761.21
2025-08-28,2025-06-30,74658929.82
2025-10-29,2025-09-30,77719350.94
