date,period,value
2020-04-25,2020-03-31,-331950408.04
2020-08-27,2020-06-30,-217551932.61
2020-10-28,2020-09-30,-48047085.55
2021-04-10,2020-12-31,-1128068878.11
2021-04-27,2021-03-31,-173440111.77
2021-08-20,2021-06-30,1006225247.71
2021-10-26,2021-09-30,1083314896.12
2022-04-15,2021-12-31,1472555370.11
2022-04-28,2022-03-31,48996630.12
2022-08-25,2022-06-30,891312754.34
2022-10-28,2022-09-30,-2342527833.19
2023-04-15,2022-12-31,-2089249602.94
2023-04-28,2023-03-31,-877431600.29
2023-08-25,2023-06-30,-46643763.93
2023-10-27,2023-09-30,-827437837.92
2024-04-19,2023-12-31,-945164505.54
2024-04-30,2024-03-31,714208300.0
2024-08-28,2024-06-30,482778968.48
2024-10-29,2024-09-30,222537.4
2025-04-26,2024-12-31,-167900226.9
2025-04-26,2025-03-31,831778842.8
2025-08-28,2025-06-30,-697065883.58
2025-10-29,2025-09-30,1698839027.4
