date,period,value
2020-04-25,2020-03-31,1806046727.26
2020-08-27,2020-06-30,3690775532.15
2020-10-28,2020-09-30,5077672732.77
2021-04-10,2020-12-31,6609613343.83
2021-04-27,2021-03-31,1296797080.83
2021-08-20,2021-06-30,2926421489.77
2021-10-26,2021-09-30,5080079889.5
2022-04-15,2021-12-31,7477801881.89
2022-04-28,2022-03-31,799071341.44
2022-08-25,2022-06-30,2402558782.35
2022-10-28,2022-09-30,3967289458.83
2023-04-15,2022-12-31,5077439948.01
2023-04-28,2023-03-31,1843712776.29
2023-08-25,2023-06-30,3561819148.08
2023-10-27,2023-09-30,4854615643.4
2024-04-19,2023-12-31,6475249683.62
2024-04-30,2024-03-31,1179067202.96
2024-08-28,2024-06-30,2606561194.66
2024-10-29,2024-09-30,4542594841.82
2025-04-26,2024-12-31,6505079105.33
2025-04-26,2025-03-31,1484965627.68
2025-08-28,2025-06-30,2046127157.23
2025-10-29,2025-09-30,3861241657.41
