date,period,value
2020-04-25,2020-03-31,1366567555.8
2020-08-27,2020-06-30,2756031941.19
2020-10-28,2020-09-30,3766489214.78
2021-04-10,2020-12-31,4793512691.49
2021-04-27,2021-03-31,872083157.02
2021-08-20,2021-06-30,1966396580.39
2021-10-26,2021-09-30,3438219302.1
2022-04-15,2021-12-31,5401043564.88
2022-04-28,2022-03-31,1066622316.26
2022-08-25,2022-06-30,2143892580.1
2022-10-28,2022-09-30,3655739938.94
2023-04-15,2022-12-31,4845491586.58
2023-04-28,2023-03-31,1367959500.54
2023-08-25,2023-06-30,2861803774.25
2023-10-27,2023-09-30,4125821725.78
2024-04-19,2023-12-31,5760562692.87
2024-04-30,2024-03-31,1134936640.32
2024-08-28,2024-06-30,2494498140.85
2024-10-29,2024-09-30,3918008432.33
2025-04-26,2024-12-31,5314400778.62
2025-04-26,2025-03-31,1211161826.7
2025-08-28,2025-06-30,1434963133.11
2025-10-29,2025-09-30,2399160592.7
