date,period,value
2020-04-30,2020-03-31,123045.95
2020-08-26,2020-06-30,230678.95
2020-10-31,2020-09-30,3357963.95
2021-04-29,2020-12-31,3616223.8
2021-04-30,2021-03-31,90000.0
2021-08-20,2021-06-30,893574.85
2021-10-30,2021-09-30,2824207.85
2022-04-15,2021-12-31,7071893.17
2022-04-30,2022-03-31,57450.0
2022-08-22,2022-06-30,243750.0
2022-10-28,2022-09-30,45425802.74
2023-04-18,2022-12-31,70031492.24
2023-04-28,2023-03-31,19817742.0
2023-08-31,2023-06-30,43126617.8
2023-10-31,2023-09-30,44429507.8
2024-04-10,2023-12-31,50485226.33
2024-04-30,2024-03-31,424494.92
2024-08-31,2024-06-30,890519.12
2024-10-21,2024-09-30,4838179.63
2025-04-19,2024-12-31,3531442.42
2025-04-25,2025-03-31,351644.66
2025-08-20,2025-06-30,1064602.66
2025-10-24,2025-09-30,1648467.06
