date,period,value
2020-04-30,2020-03-31,-34539479.93
2020-08-25,2020-06-30,-132724420.06
2020-10-20,2020-09-30,-249101751.29
2021-04-30,2020-12-31,-221018502.98
2021-04-30,2021-03-31,-57187324.52
2021-08-31,2021-06-30,192154849.88
2021-10-26,2021-09-30,201476762.47
2022-04-26,2021-12-31,229251782.12
2022-04-30,2022-03-31,-71391206.06
2022-08-23,2022-06-30,-174999570.78
2022-10-25,2022-09-30,-188642649.16
2023-04-25,2022-12-31,-228954719.09
2023-04-29,2023-03-31,31062393.85
2023-08-29,2023-06-30,-44950064.81
2023-10-31,2023-09-30,-40467650.8
2024-04-23,2023-12-31,-68310555.09
2024-04-30,2024-03-31,-27037236.03
2024-08-27,2024-06-30,-53097609.88
2024-10-29,2024-09-30,-56191232.94
2025-04-22,2024-12-31,-33947859.62
2025-04-30,2025-03-31,-13010703.72
2025-08-26,2025-06-30,-32783522.37
2025-10-28,2025-09-30,121200740.3
