date,period,value
2020-04-30,2020-03-31,691661597.37
2020-08-25,2020-06-30,585537091.08
2020-10-20,2020-09-30,425972464.87
2021-04-30,2020-12-31,470182323.77
2021-08-31,2021-06-30,663330555.99
2022-04-26,2021-12-31,665547405.6
2022-04-30,2022-03-31,574255860.78
2022-08-23,2022-06-30,310861272.26
2022-10-25,2022-09-30,307624917.04
2023-04-25,2022-12-31,339563165.22
2023-04-29,2023-03-31,352220014.52
2023-08-29,2023-06-30,273141969.18
2023-10-31,2023-09-30,150668403.45
2024-04-23,2023-12-31,272292039.49
2024-04-30,2024-03-31,250597783.37
2024-08-27,2024-06-30,248695328.68
2024-10-29,2024-09-30,247470052.92
2025-04-22,2024-12-31,100457381.17
2025-04-30,2025-03-31,90210373.33
2025-08-26,2025-06-30,74795072.93
2025-10-28,2025-09-30,242261714.2
