date,period,value
2020-04-29,2020-03-31,3256420067.0
2020-08-19,2020-06-30,7185860054.0
2020-10-30,2020-09-30,12018830909.0
2021-04-13,2020-12-31,16065469249.0
2021-04-28,2021-03-31,3772362288.0
2021-08-18,2021-06-30,10203521402.0
2021-10-27,2021-09-30,13358292444.0
2022-04-09,2021-12-31,17185858894.0
2022-04-28,2022-03-31,2471366107.0
2022-08-17,2022-06-30,6074503375.0
2022-10-29,2022-09-30,10108611825.0
2023-04-15,2022-12-31,15103895580.0
2023-04-28,2023-03-31,3593011943.0
2023-08-18,2023-06-30,11150064184.0
2023-10-27,2023-09-30,17422444847.0
2024-04-12,2023-12-31,25759702764.0
2024-04-27,2024-03-31,9093818391.0
2024-08-20,2024-06-30,14970320440.0
2024-10-30,2024-09-30,18566004349.0
2025-04-10,2024-12-31,24151640550.0
2025-04-29,2025-03-31,7869744266.0
2025-08-28,2025-06-30,16902265571.0
2025-10-30,2025-09-30,21040537817.0
