date,period,value
2021-04-30,2020-12-31,8186220.04
2022-04-25,2021-12-31,2851524.6
2023-04-19,2022-12-31,4564936.49
2023-04-20,2022-10-31,18362155.33
2023-04-28,2023-03-31,1726146.92
2023-05-24,2023-02-28,1553536.74
2023-08-24,2023-06-30,3067984.8
2024-04-26,2023-12-31,4553169.59
2024-04-26,2024-03-31,2144363.43
2024-08-28,2024-06-30,10226621.94
2024-10-25,2024-09-30,27132297.96
2025-04-10,2024-12-31,41373678.51
2025-04-29,2025-03-31,10562189.58
2025-08-27,2025-06-30,27779456.88
2025-10-31,2025-09-30,47658107.12
2026-04-10,2025-12-31,55829032.44
