date,period,value
2021-03-16,2020-12-31,270521438.06
2021-04-29,2021-03-31,270521438.06
2021-08-14,2021-06-30,271803395.56
2021-10-28,2021-09-30,271803395.56
2022-03-09,2021-12-31,271294250.15
2022-04-30,2022-03-31,271294250.15
2022-08-30,2022-06-30,271313573.91
2022-10-27,2022-09-30,271313573.91
2023-03-29,2022-12-31,271397515.82
2023-04-27,2023-03-31,271397515.82
2023-08-31,2023-06-30,271403120.49
2023-10-30,2023-09-30,271403120.49
2024-04-26,2023-12-31,271421254.8
2024-04-30,2024-03-31,271421254.8
2024-08-28,2024-06-30,271426778.61
2024-10-31,2024-09-30,271426785.08
2025-04-28,2024-12-31,295386890.07
2025-04-30,2025-03-31,295386897.25
2025-08-28,2025-06-30,295392369.56
2025-10-31,2025-09-30,295392376.94
