date,period,value
2020-04-30,2020-03-31,4206424965.94
2020-08-19,2020-06-30,4352920479.07
2020-10-31,2020-09-30,3843696099.99
2021-03-16,2020-12-31,4446773982.77
2021-04-29,2021-03-31,4178403306.15
2021-08-14,2021-06-30,4195954336.96
2021-10-28,2021-09-30,4378469750.42
2022-03-09,2021-12-31,4670011786.97
2022-04-30,2022-03-31,4034849751.9
2022-08-30,2022-06-30,4759593416.82
2022-10-27,2022-09-30,3798798828.25
2023-03-29,2022-12-31,4042709625.93
2023-04-27,2023-03-31,4190919385.89
2023-08-31,2023-06-30,4132144483.47
2023-10-30,2023-09-30,3281238755.79
2024-04-26,2023-12-31,3527660402.01
2024-04-30,2024-03-31,4012119297.22
2024-08-28,2024-06-30,3985351439.5
2024-10-31,2024-09-30,5560542572.31
2025-04-28,2024-12-31,5376643415.02
2025-04-30,2025-03-31,5267665318.52
2025-08-28,2025-06-30,6306094432.67
2025-10-31,2025-09-30,6581860516.88
