date,period,value
2020-04-30,2020-03-31,219772992.99
2020-08-19,2020-06-30,1126374466.5
2020-10-31,2020-09-30,468787698.45
2021-03-16,2020-12-31,2710648577.62
2022-03-09,2021-12-31,-1621702190.44
2022-08-30,2022-06-30,522702352.79
2023-04-27,2023-03-31,270253502.89
2023-08-31,2023-06-30,352408041.72
2024-04-30,2024-03-31,87312127.47
2024-08-28,2024-06-30,268657609.29
2024-10-31,2024-09-30,1209203990.33
2025-04-28,2024-12-31,1769469566.78
2025-08-28,2025-06-30,863024977.44
2025-10-31,2025-09-30,1133700051.76
