date,period,value
2020-04-30,2020-03-31,2325351651.56
2020-08-19,2020-06-30,2423153319.85
2020-10-31,2020-09-30,2100088277.34
2021-03-16,2020-12-31,1952498123.11
2021-04-29,2021-03-31,1786271983.94
2021-08-14,2021-06-30,2019971880.81
2021-10-28,2021-09-30,2095649412.63
2022-03-09,2021-12-31,2119916372.94
2022-04-30,2022-03-31,1854334407.75
2022-08-30,2022-06-30,1880254476.63
2022-10-27,2022-09-30,1819885336.57
2023-03-29,2022-12-31,1811580529.21
2023-04-27,2023-03-31,1914308447.76
2023-08-31,2023-06-30,1985660006.38
2023-10-30,2023-09-30,1955058508.34
2024-04-26,2023-12-31,2072680390.68
2024-04-30,2024-03-31,2048379112.44
2024-08-28,2024-06-30,1967699534.66
2024-10-31,2024-09-30,1890931175.31
2025-04-28,2024-12-31,2295199687.18
2025-04-30,2025-03-31,2388519013.88
2025-08-28,2025-06-30,2273414065.71
2025-10-31,2025-09-30,2571281377.43
