date,period,value
2020-04-30,2020-03-31,-620281943.13
2020-08-19,2020-06-30,-577292518.26
2020-10-31,2020-09-30,-1446427183.09
2021-03-16,2020-12-31,-1785754904.31
2021-04-29,2021-03-31,104525308.77
2021-08-14,2021-06-30,59930099.97
2021-10-28,2021-09-30,-89227352.21
2022-03-09,2021-12-31,963478611.8
2022-04-30,2022-03-31,-27853828.16
2022-08-30,2022-06-30,-142769608.45
2022-10-27,2022-09-30,-360944470.12
2023-03-29,2022-12-31,-457479067.76
2023-04-27,2023-03-31,70816137.5
2023-08-31,2023-06-30,-118271466.75
2023-10-30,2023-09-30,242984232.95
2024-04-26,2023-12-31,231144799.2
2024-04-30,2024-03-31,-95358382.4
2024-08-28,2024-06-30,-489561100.18
2024-10-31,2024-09-30,-543840022.45
2025-04-28,2024-12-31,-1279466258.3
2025-04-30,2025-03-31,298887776.81
2025-08-28,2025-06-30,-2042839150.96
2025-10-31,2025-09-30,-2174957961.29
