date,period,value
2020-04-30,2020-03-31,901130712.05
2020-08-19,2020-06-30,1530325256.66
2020-10-31,2020-09-30,1236200153.17
2021-03-16,2020-12-31,2938041409.13
2021-04-29,2021-03-31,1281732262.89
2021-08-14,2021-06-30,1216071940.1
2021-10-28,2021-09-30,1337349404.34
2022-03-09,2021-12-31,1159391928.87
2022-04-30,2022-03-31,1424185093.79
2022-08-30,2022-06-30,1237167916.35
2022-10-27,2022-09-30,1178371631.3
2023-03-29,2022-12-31,1333586592.47
2023-04-27,2023-03-31,1045326747.08
2023-08-31,2023-06-30,1457308953.3
2023-10-30,2023-09-30,1239485487.29
2024-04-26,2023-12-31,1352455083.03
2024-04-30,2024-03-31,1015135319.94
2024-08-28,2024-06-30,1270579236.99
2024-10-31,2024-09-30,699185285.32
2025-04-28,2024-12-31,1506965032.94
2025-04-30,2025-03-31,1525916098.39
2025-08-28,2025-06-30,1396761295.71
2025-10-31,2025-09-30,1312620007.6
