date,period,value
2020-04-30,2020-03-31,-4820880.48
2020-08-19,2020-06-30,-5269237.68
2020-10-31,2020-09-30,-6139611.3
2021-03-16,2020-12-31,-4827157.42
2021-04-29,2021-03-31,-453439.54
2021-08-14,2021-06-30,1554137.25
2021-10-28,2021-09-30,1198708.9
2022-03-09,2021-12-31,-204933.64
2022-04-30,2022-03-31,834960.03
2022-08-30,2022-06-30,871686.74
2022-10-27,2022-09-30,5826481.14
2023-03-29,2022-12-31,-211163.46
2023-04-27,2023-03-31,-397653.41
2023-08-31,2023-06-30,2829920.13
2023-10-30,2023-09-30,-1057094.22
2024-04-26,2023-12-31,-763477.88
2024-04-30,2024-03-31,1469261.92
2024-08-28,2024-06-30,10547317.21
2024-10-31,2024-09-30,12442050.45
2025-04-28,2024-12-31,17561223.67
2025-04-30,2025-03-31,-16518702.38
2025-08-28,2025-06-30,-13958684.56
2025-10-31,2025-09-30,-18786800.93
