date,period,value
2020-04-30,2020-03-31,193797571.24
2020-08-19,2020-06-30,443487669.24
2020-10-31,2020-09-30,629879511.92
2021-03-16,2020-12-31,725521275.52
2021-04-29,2021-03-31,113598782.16
2021-08-14,2021-06-30,231177127.55
2021-10-28,2021-09-30,287804723.68
2022-03-09,2021-12-31,322873538.35
2022-04-30,2022-03-31,15626359.45
2022-08-30,2022-06-30,32597685.48
2022-10-27,2022-09-30,58222739.03
2023-03-29,2022-12-31,70081026.68
2023-04-27,2023-03-31,6139619.92
2023-08-31,2023-06-30,14433275.4
2023-10-30,2023-09-30,20616755.15
2024-04-26,2023-12-31,28035578.63
2024-04-30,2024-03-31,11654154.24
2024-08-28,2024-06-30,15439558.03
2024-10-31,2024-09-30,31413013.38
2025-04-28,2024-12-31,37998515.94
2025-04-30,2025-03-31,2850676.6
2025-08-28,2025-06-30,5778438.82
2025-10-31,2025-09-30,6958167.6
