date,period,value
2020-04-30,2020-03-31,218960765.89
2020-08-19,2020-06-30,397075662.2
2020-10-31,2020-09-30,546410475.57
2021-03-16,2020-12-31,686703536.34
2021-04-29,2021-03-31,133851117.64
2021-08-14,2021-06-30,289782172.4
2021-10-28,2021-09-30,437590447.03
2022-03-09,2021-12-31,611028056.07
2022-04-30,2022-03-31,141315557.87
2022-08-30,2022-06-30,312635314.69
2022-10-27,2022-09-30,458194031.47
2023-03-29,2022-12-31,665076291.41
2023-04-27,2023-03-31,147138949.48
2023-08-31,2023-06-30,340837197.22
2023-10-30,2023-09-30,494803654.67
2024-04-26,2023-12-31,680036373.32
2024-04-30,2024-03-31,152014509.72
2024-08-28,2024-06-30,332061082.79
2024-10-31,2024-09-30,494862594.39
2025-04-28,2024-12-31,678315883.11
2025-04-30,2025-03-31,168086663.15
2025-08-28,2025-06-30,326278770.99
2025-10-31,2025-09-30,435192121.23
