date,period,value
2020-04-29,2020-03-31,-34638615.44
2020-08-27,2020-06-30,-143493438.25
2020-10-29,2020-09-30,-355527784.79
2021-04-24,2020-12-31,153735601.58
2021-04-24,2021-03-31,27456897.77
2021-08-25,2021-06-30,-119936926.6
2021-10-23,2021-09-30,-345429709.96
2022-04-27,2021-12-31,-92329922.71
2022-04-27,2022-03-31,-66128107.68
2022-08-20,2022-06-30,60285822.8
2022-10-29,2022-09-30,331229256.84
2023-04-28,2022-12-31,363387236.39
2023-04-28,2023-03-31,127544761.33
2023-08-18,2023-06-30,-26350268.55
2023-10-27,2023-09-30,2213303.87
2024-04-27,2023-12-31,43266492.63
2024-04-27,2024-03-31,-96941653.34
2024-08-31,2024-06-30,-176179562.46
2024-10-19,2024-09-30,-355051403.64
2025-04-30,2024-12-31,28686876.11
2025-04-30,2025-03-31,-518038401.15
2025-08-30,2025-06-30,-237449333.74
2025-10-31,2025-09-30,-405268674.5
