date,period,value
2020-04-27,2020-03-31,395551855.04
2020-08-17,2020-06-30,21596891.56
2020-10-28,2020-09-30,15089094.9
2021-03-16,2020-12-31,-52815612.3
2021-04-28,2021-03-31,133123258.33
2021-08-27,2021-06-30,-72846680.72
2021-10-27,2021-09-30,396337076.05
2022-03-31,2021-12-31,148250254.48
2022-04-29,2022-03-31,109016706.12
2022-08-26,2022-06-30,70778966.56
2022-10-18,2022-09-30,66343573.0
2023-03-30,2022-12-31,392012160.5
2023-04-25,2023-03-31,-98939622.65
2023-08-31,2023-06-30,-75823394.43
2023-10-28,2023-09-30,-215911570.14
2024-04-10,2023-12-31,-50857389.85
2024-04-27,2024-03-31,8726708.87
2024-08-27,2024-06-30,-19694389.77
2024-10-24,2024-09-30,-48888187.65
2025-03-29,2024-12-31,-281294694.89
2025-04-29,2025-03-31,-1441650.39
2025-08-29,2025-06-30,9335116.88
2025-10-30,2025-09-30,94442290.94
