date,period,value
2021-12-31,2020-12-31,33628344.1
2021-12-31,2021-06-30,13553663.94
2022-05-16,2021-12-31,19278455.67
2022-10-21,2022-06-30,22631319.03
2023-05-05,2022-12-31,25473528.76
2023-06-08,2023-03-31,10608023.32
2023-08-30,2023-06-30,44325397.25
2023-10-28,2023-09-30,43089795.08
2024-04-25,2023-12-31,55512080.14
2024-04-25,2024-03-31,16103226.48
2024-08-28,2024-06-30,52275818.37
2024-10-30,2024-09-30,71978370.12
2025-04-24,2024-12-31,95662955.82
2025-04-24,2025-03-31,49945123.38
2025-08-28,2025-06-30,71093391.24
2025-10-30,2025-09-30,59426776.2
