date,period,value
2020-04-29,2020-03-31,6978644237.09
2020-08-28,2020-06-30,2570517766.26
2020-10-31,2020-09-30,1980386747.15
2021-04-30,2020-12-31,2581134313.04
2021-04-30,2021-03-31,2585912960.43
2021-08-31,2021-06-30,2989647647.39
2021-10-30,2021-09-30,2994287400.8
2022-04-30,2021-12-31,2996615921.58
2022-04-30,2022-03-31,3398170451.22
2022-08-30,2022-06-30,1643605951.49
2022-10-28,2022-09-30,412670684.94
2023-04-22,2022-12-31,398220273.98
2023-04-29,2023-03-31,398417534.25
2023-08-26,2023-06-30,1405475522.92
2023-10-28,2023-09-30,1443349966.33
2024-03-30,2023-12-31,1411159213.43
2024-04-27,2024-03-31,1409835677.19
2024-08-31,2024-06-30,1014351054.82
2024-10-29,2024-09-30,1013827608.8
2025-04-29,2024-12-31,1015147366.01
2025-04-29,2025-03-31,1017198500.4
2025-08-26,2025-06-30,1013730437.12
2025-10-30,2025-09-30,1012579346.44
