date,period,value
2020-04-30,2020-03-31,-3756651624.04
2020-08-31,2020-06-30,-3889040422.77
2020-10-31,2020-09-30,-3730839521.04
2021-03-31,2020-12-31,-3689659048.94
2021-04-30,2021-03-31,-3792055469.07
2021-08-31,2021-06-30,-3962706993.57
2021-10-30,2021-09-30,-4577490145.32
2022-04-14,2021-12-31,-5959808211.06
2022-04-30,2022-03-31,-6071090170.42
2022-08-25,2022-06-30,-6225086542.39
2022-10-29,2022-09-30,-6213952342.99
2023-04-29,2022-12-31,-5928861776.64
2023-04-29,2023-03-31,-6034367444.29
2023-08-31,2023-06-30,-6083074036.83
2023-10-18,2023-09-30,-5909033350.09
2024-04-27,2023-12-31,-6117419120.92
2024-04-27,2024-03-31,-6114709649.69
2024-08-30,2024-06-30,-6122353254.18
2024-10-30,2024-09-30,-6098359269.54
2025-04-24,2024-12-31,-6249786375.08
2025-04-24,2025-03-31,-6178956665.05
2025-08-30,2025-06-30,-6052968545.14
2025-10-31,2025-09-30,-5907799089.76
