date,period,value
2020-04-28,2020-03-31,1988876.79
2020-08-27,2020-06-30,720279.42
2020-10-30,2020-09-30,827772.68
2021-04-21,2020-12-31,58867.0
2021-04-21,2021-03-31,627469.26
2021-08-30,2021-06-30,100631.17
2021-10-29,2021-09-30,591908.57
2022-03-30,2021-12-31,384505.29
2022-04-29,2022-03-31,2645927.42
2022-08-30,2022-06-30,4645245.42
2022-10-28,2022-09-30,2070736.56
2023-04-27,2022-12-31,154940.42
2023-04-27,2023-03-31,133180.61
2023-07-20,2023-06-30,89756.09
2023-10-30,2023-09-30,47055667.82
2024-04-23,2023-12-31,139918457.26
2024-04-23,2024-03-31,100249043.68
2024-08-28,2024-06-30,50688991.29
2024-10-29,2024-09-30,138063954.71
2025-04-24,2024-12-31,51271331.88
2025-04-24,2025-03-31,60103736.78
2025-08-28,2025-06-30,145559796.64
2025-10-29,2025-09-30,103146489.57
