date,period,value
2020-04-30,2020-03-31,-1093172.36
2020-08-25,2020-06-30,-2122355.2
2020-10-16,2020-09-30,-3139287.93
2021-04-29,2020-12-31,-3834422.03
2021-04-29,2021-03-31,-578750.57
2021-08-26,2021-06-30,-1018605.1
2021-10-23,2021-09-30,-1262758.39
2022-04-29,2021-12-31,-1352097.79
2022-04-29,2022-03-31,-39219.01
2022-08-25,2022-06-30,-63255.6
2022-10-27,2022-09-30,-69947.31
2023-04-04,2022-12-31,-231194.08
2023-04-28,2023-03-31,-1597.0
2023-08-25,2023-06-30,-1597.0
2023-10-28,2023-09-30,-1597.0
2024-04-29,2023-12-31,-1597.0
