date,period,value
2020-04-30,2020-03-31,920441.44
2020-08-25,2020-06-30,-4667086.69
2020-10-16,2020-09-30,-2488744.58
2021-04-29,2020-12-31,-6988627.71
2021-04-29,2021-03-31,26678718.41
2021-08-26,2021-06-30,30424068.39
2021-10-23,2021-09-30,36903459.91
2022-04-29,2021-12-31,11796001.88
2022-04-29,2022-03-31,11492636.6
2022-08-25,2022-06-30,264534484.85
2022-10-27,2022-09-30,258763462.64
2023-04-04,2022-12-31,263527205.5
2023-04-28,2023-03-31,39911.25
2023-08-25,2023-06-30,-2116585.26
2023-10-28,2023-09-30,-2414822.7
2024-04-29,2023-12-31,-1101719.16
2024-04-29,2024-03-31,394861.52
2024-08-27,2024-06-30,3502547.52
2024-10-30,2024-09-30,3580148.92
2025-04-26,2024-12-31,10689748.84
2025-04-26,2025-03-31,-179904.24
2025-08-21,2025-06-30,14387716.33
2025-10-25,2025-09-30,14847842.27
