date,period,value
2020-04-30,2020-03-31,385693701.53
2020-08-25,2020-06-30,403493489.78
2020-10-16,2020-09-30,501853306.56
2021-04-29,2020-12-31,544559317.14
2021-04-29,2021-03-31,438740810.63
2021-08-26,2021-06-30,495923759.95
2021-10-23,2021-09-30,440506283.07
2022-04-29,2021-12-31,411867125.27
2022-04-29,2022-03-31,454191371.37
2022-08-25,2022-06-30,488236218.63
2022-10-27,2022-09-30,470379203.62
2023-04-04,2022-12-31,433369210.09
2023-04-28,2023-03-31,441453671.38
2023-08-25,2023-06-30,450490712.28
2023-10-28,2023-09-30,485042148.4
2024-04-29,2023-12-31,546884008.68
2024-04-29,2024-03-31,594658951.86
2024-08-27,2024-06-30,600292640.28
2024-10-30,2024-09-30,595853264.81
2025-04-26,2024-12-31,578691606.56
2025-04-26,2025-03-31,616893194.88
2025-08-21,2025-06-30,663496637.46
2025-10-25,2025-09-30,674587719.12
