date,period,value
2020-04-30,2020-03-31,1157941.74
2020-08-31,2020-06-30,-4970844.54
2020-10-31,2020-09-30,-271653.11
2021-04-30,2020-12-31,4623497.16
2021-04-30,2021-03-31,-1670227.49
2021-08-31,2021-06-30,-1556342.08
2021-10-29,2021-09-30,-1557299.87
2022-04-29,2021-12-31,-327416.03
2022-04-29,2022-03-31,-12503122.71
2022-08-31,2022-06-30,-1004718.85
2022-10-31,2022-09-30,-4319662.22
2023-04-28,2022-12-31,-856809.14
2023-04-28,2023-03-31,-542108.29
2023-08-31,2023-06-30,-1525174.77
2023-10-28,2023-09-30,-2026561.72
2024-04-30,2023-12-31,-367905.31
2024-04-30,2024-03-31,-1034270.42
2024-08-31,2024-06-30,-2640105.99
2024-10-31,2024-09-30,1122512.05
2025-04-30,2024-12-31,1937577.36
2025-04-30,2025-03-31,-2108320.98
2025-08-30,2025-06-30,-5533454.44
2026-04-08,2025-12-31,-803494.22
