date,period,value
2020-04-25,2020-03-31,62309292.5
2020-08-18,2020-06-30,-22069803.75
2020-10-28,2020-09-30,-3306691.25
2021-03-10,2020-12-31,-5419706.25
2021-04-29,2021-03-31,9001542.5
2021-08-13,2021-06-30,-4214278.75
2021-10-28,2021-09-30,-232629572.5
2022-03-29,2021-12-31,-9227918.75
2022-04-23,2022-03-31,-5536878.75
2022-08-24,2022-06-30,72003223.75
2022-10-25,2022-09-30,15215658.75
2023-04-04,2022-12-31,11716825.0
2023-04-25,2023-03-31,3304778.75
2023-08-15,2023-06-30,241956.75
2023-10-20,2023-09-30,-1135782.9
2024-03-19,2023-12-31,-24245782.5
2024-04-25,2024-03-31,44123691.25
2024-08-30,2024-06-30,-21589808.75
2024-10-30,2024-09-30,70486381.76
2025-03-25,2024-12-31,71064058.75
2025-04-22,2025-03-31,26025635.75
2025-08-27,2025-06-30,-88416022.5
2025-10-31,2025-09-30,-63245216.79
2026-03-31,2025-12-31,-33307993.75
