date,period,value
2020-04-29,2020-03-31,-63289276.4
2020-08-28,2020-06-30,-13158794.9
2020-10-23,2020-09-30,155532479.16
2021-04-30,2020-12-31,174949397.74
2021-04-30,2021-03-31,-2354864.04
2021-08-25,2021-06-30,106687265.91
2021-10-28,2021-09-30,212142406.01
2022-03-25,2021-12-31,250396454.1
2022-04-29,2022-03-31,65466665.58
2022-08-26,2022-06-30,152005642.33
2022-10-28,2022-09-30,280783199.92
2023-03-31,2022-12-31,313473014.65
2023-04-26,2023-03-31,68361534.96
2023-08-25,2023-06-30,128977806.69
2023-10-27,2023-09-30,214253100.89
2024-03-29,2023-12-31,292705405.38
2024-04-26,2024-03-31,11888302.44
2024-08-23,2024-06-30,114167651.23
2024-10-25,2024-09-30,270596613.94
2025-04-03,2024-12-31,374369436.38
2025-04-29,2025-03-31,69899508.32
2025-08-22,2025-06-30,277437833.82
2025-10-22,2025-09-30,416538576.14
2026-03-28,2025-12-31,432205363.38
