date,period,value
2020-04-29,2020-03-31,230277813.05
2020-08-28,2020-06-30,230146487.56
2020-10-23,2020-09-30,230146487.56
2021-04-30,2020-12-31,193841516.63
2021-04-30,2021-03-31,193841516.63
2021-08-25,2021-06-30,193841516.63
2021-10-28,2021-09-30,179746750.44
2022-03-25,2021-12-31,168834090.54
2022-04-29,2022-03-31,171858887.23
2022-08-26,2022-06-30,172445014.36
2022-10-28,2022-09-30,190323015.26
2023-03-31,2022-12-31,192162154.4
2023-04-26,2023-03-31,192847069.67
2023-08-25,2023-06-30,193695869.88
2023-10-27,2023-09-30,176855849.84
2024-03-29,2023-12-31,175622774.16
2024-04-26,2024-03-31,173234063.42
2024-08-23,2024-06-30,172367668.32
2024-10-25,2024-09-30,170781718.62
2025-04-03,2024-12-31,180937735.47
2025-04-29,2025-03-31,181131318.92
2025-08-22,2025-06-30,179329659.8
2025-10-22,2025-09-30,178304847.6
2026-03-28,2025-12-31,209235566.62
