date,period,value
2020-04-21,2020-03-31,13313100.39
2020-08-04,2020-06-30,16112092.41
2020-10-20,2020-09-30,19338538.82
2021-03-23,2020-12-31,11957855.87
2021-04-27,2021-03-31,22239271.82
2021-07-30,2021-06-30,8092073.46
2021-10-29,2021-09-30,34670552.04
2022-03-23,2021-12-31,22745413.21
2022-04-28,2022-03-31,27668384.81
2022-08-26,2022-06-30,28895976.19
2022-10-31,2022-09-30,54995644.42
2023-03-08,2022-12-31,12129273.17
2023-04-28,2023-03-31,21746129.76
2023-08-30,2023-06-30,8263820.55
2023-10-24,2023-09-30,9552790.83
2024-04-26,2023-12-31,7806974.81
2024-04-26,2024-03-31,28265908.51
2024-08-30,2024-06-30,47150817.93
2024-10-30,2024-09-30,61908436.22
2025-04-25,2024-12-31,4806698.65
2025-04-25,2025-03-31,9992782.76
2025-08-28,2025-06-30,9183025.73
2025-10-31,2025-09-30,14423402.92
