date,period,value
2020-08-03,2020-03-31,-24861486.63
2021-01-19,2020-09-30,-46165509.03
2021-06-22,2020-12-31,-46128200.0
2021-08-02,2020-06-30,-48063326.16
2021-08-02,2021-06-30,-32734723.73
2022-04-15,2021-12-31,-83384448.87
2022-08-26,2022-06-30,-193082090.06
2023-04-08,2022-12-31,-512739993.11
2023-08-23,2023-06-30,159097212.49
2024-04-16,2023-12-31,201834782.02
2024-08-28,2024-06-30,-282481752.07
2025-03-31,2024-12-31,-358859648.43
2025-08-22,2025-06-30,-25738092.51
2026-03-21,2025-12-31,-280271016.59
