date,period,value
2020-04-29,2020-03-31,11141184.66
2020-08-27,2020-06-30,8075335.42
2020-10-28,2020-09-30,8061312.87
2021-04-27,2020-12-31,7871156.03
2021-04-28,2021-03-31,8012352.95
2021-08-27,2021-06-30,7810905.9
2021-10-29,2021-09-30,7638422.79
2022-04-22,2021-12-31,7564442.77
2022-04-29,2022-03-31,7544864.5
2022-08-26,2022-06-30,5189056.71
2022-10-26,2022-09-30,5129478.04
2023-04-20,2022-12-31,6553688.56
2023-04-26,2023-03-31,6544504.4
2023-08-25,2023-06-30,5456363.43
2023-10-27,2023-09-30,5928237.83
2024-04-12,2023-12-31,5916887.8
2024-04-24,2024-03-31,10143612.1
2024-08-29,2024-06-30,10225133.16
2024-10-31,2024-09-30,10240349.09
2025-04-23,2024-12-31,10276193.73
2025-04-28,2025-03-31,10239612.36
2025-08-25,2025-06-30,10237379.26
2025-10-23,2025-09-30,10159435.05
