date,period,value
2020-12-17,2020-06-30,-813694413.42
2021-08-27,2020-12-31,-357221383.71
2021-10-29,2021-06-30,-21583495.06
2021-12-24,2020-09-30,-648557030.68
2021-12-24,2021-09-30,67436973.2
2022-04-21,2021-12-31,12836414.45
2022-04-30,2021-03-31,88973069.55
2022-04-30,2022-03-31,-146252437.95
2022-08-31,2022-06-30,-284050958.57
2022-10-26,2022-09-30,-463962377.75
2023-04-07,2022-12-31,-602802709.24
2023-04-25,2023-03-31,-254760353.7
2023-08-29,2023-06-30,-378072953.13
2023-10-26,2023-09-30,-451705672.71
2024-04-09,2023-12-31,-509622790.3
2024-04-30,2024-03-31,-175788921.01
2024-08-31,2024-06-30,-141890137.41
2024-10-31,2024-09-30,-203172460.37
2025-03-31,2024-12-31,-291554160.57
2025-04-29,2025-03-31,-54977359.47
2025-08-30,2025-06-30,-100226041.61
2025-10-31,2025-09-30,-201061123.22
2026-03-25,2025-12-31,-199314981.43
