date,period,value
2020-04-27,2020-03-31,2613519000.0
2020-08-31,2020-06-30,5422512000.0
2020-10-30,2020-09-30,8333327000.0
2021-03-31,2020-12-31,11239162000.0
2021-04-29,2021-03-31,2737625000.0
2021-08-30,2021-06-30,5768589000.0
2021-10-30,2021-09-30,8736852000.0
2022-03-31,2021-12-31,11948871000.0
2022-04-29,2022-03-31,3079118000.0
2022-08-31,2022-06-30,6245713000.0
2022-10-31,2022-09-30,9455463000.0
2023-03-31,2022-12-31,12253838000.0
2023-04-28,2023-03-31,2945535000.0
2023-08-30,2023-06-30,5925783000.0
2023-10-31,2023-09-30,9017585000.0
2024-03-29,2023-12-31,11739613000.0
2024-04-30,2024-03-31,2856050000.0
2024-08-30,2024-06-30,5295547000.0
2024-10-31,2024-09-30,7385398000.0
2025-03-28,2024-12-31,10364605000.0
2025-04-30,2025-03-31,2673773000.0
2025-08-29,2025-06-30,5350775000.0
2025-10-31,2025-09-30,7816025000.0
2026-03-31,2025-12-31,10864110000.0
