date,period,value
2020-04-27,2020-03-31,32392000.0
2020-08-31,2020-06-30,70331000.0
2020-10-30,2020-09-30,154871000.0
2021-03-31,2020-12-31,206615000.0
2021-04-29,2021-03-31,42644000.0
2021-08-30,2021-06-30,71428000.0
2021-10-30,2021-09-30,116341000.0
2022-03-31,2021-12-31,167195000.0
2022-04-29,2022-03-31,36091000.0
2022-08-31,2022-06-30,93402000.0
2022-10-31,2022-09-30,184830000.0
2023-03-31,2022-12-31,146805000.0
2023-04-28,2023-03-31,31457000.0
2023-08-30,2023-06-30,74015000.0
2023-10-31,2023-09-30,110341000.0
2024-03-29,2023-12-31,156949000.0
2024-04-30,2024-03-31,33198000.0
2024-08-30,2024-06-30,73712000.0
2024-10-31,2024-09-30,104958000.0
2025-03-28,2024-12-31,150200000.0
2025-04-30,2025-03-31,31185000.0
2025-08-29,2025-06-30,64212000.0
2025-10-31,2025-09-30,101758000.0
2026-03-31,2025-12-31,135163000.0
