date,period,value
2020-04-27,2020-03-31,29594722000.0
2020-08-31,2020-06-30,29334759000.0
2020-10-30,2020-09-30,26411399000.0
2021-03-31,2020-12-31,26279612000.0
2021-04-29,2021-03-31,6697018000.0
2021-08-30,2021-06-30,21732823000.0
2021-10-30,2021-09-30,13894907000.0
2022-03-31,2021-12-31,21891379000.0
2022-04-29,2022-03-31,3416348000.0
2022-08-31,2022-06-30,5650318000.0
2022-10-31,2022-09-30,15646113000.0
2023-03-31,2022-12-31,16951631000.0
2023-04-28,2023-03-31,14890826000.0
2023-08-30,2023-06-30,14823401000.0
2023-10-31,2023-09-30,20596286000.0
2024-03-29,2023-12-31,23253277000.0
2024-04-30,2024-03-31,11554141000.0
2024-08-30,2024-06-30,25398942000.0
2024-10-31,2024-09-30,35947960000.0
2025-03-28,2024-12-31,43576457000.0
2025-04-30,2025-03-31,26860810000.0
2025-08-29,2025-06-30,42477540000.0
2025-10-31,2025-09-30,54979876000.0
2026-03-31,2025-12-31,67100336000.0
