date,period,value
2020-04-27,2020-03-31,174287322000.0
2020-08-31,2020-06-30,167034098000.0
2020-10-30,2020-09-30,170462241000.0
2021-03-31,2020-12-31,164230569000.0
2021-04-29,2021-03-31,159578099000.0
2021-08-30,2021-06-30,164207949000.0
2021-10-30,2021-09-30,150056263000.0
2022-03-31,2021-12-31,139328387000.0
2022-04-29,2022-03-31,136570778000.0
2022-08-31,2022-06-30,130810883000.0
2022-10-31,2022-09-30,123699584000.0
2023-03-31,2022-12-31,121679176000.0
2023-04-28,2023-03-31,121503252000.0
2023-08-30,2023-06-30,122903139000.0
2023-10-31,2023-09-30,122886764000.0
2024-03-29,2023-12-31,122756433000.0
2024-04-30,2024-03-31,123896317000.0
2024-08-30,2024-06-30,123275199000.0
2024-10-31,2024-09-30,134106209000.0
2025-03-28,2024-12-31,147416874000.0
2025-04-30,2025-03-31,145414984000.0
2025-08-29,2025-06-30,150218902000.0
2025-10-31,2025-09-30,154210536000.0
2026-03-31,2025-12-31,149096564000.0
