date,period,value
2020-04-27,2020-03-31,32595824000.0
2020-08-31,2020-06-30,31833892000.0
2020-10-30,2020-09-30,29897284000.0
2021-03-31,2020-12-31,36492083000.0
2021-04-29,2021-03-31,26503375000.0
2021-08-30,2021-06-30,30114089000.0
2021-10-30,2021-09-30,26867645000.0
2022-03-31,2021-12-31,33433058000.0
2022-04-29,2022-03-31,25367079000.0
2022-08-31,2022-06-30,28046789000.0
2022-10-31,2022-09-30,25457383000.0
2023-03-31,2022-12-31,26487450000.0
2023-04-28,2023-03-31,24364461000.0
2023-08-30,2023-06-30,25900554000.0
2023-10-31,2023-09-30,26580125000.0
2024-03-29,2023-12-31,26369865000.0
2024-04-30,2024-03-31,24032893000.0
2024-08-30,2024-06-30,26106678000.0
2024-10-31,2024-09-30,26247672000.0
2025-03-28,2024-12-31,29008339000.0
2025-04-30,2025-03-31,28831254000.0
2025-08-29,2025-06-30,30657089000.0
2025-10-31,2025-09-30,31916038000.0
2026-03-31,2025-12-31,30516423000.0
