date,period,value
2020-04-27,2020-03-31,17829249000.0
2020-08-31,2020-06-30,20301652000.0
2020-10-30,2020-09-30,23280999000.0
2021-03-31,2020-12-31,20210404000.0
2021-04-29,2021-03-31,26969178000.0
2021-08-30,2021-06-30,32639097000.0
2021-10-30,2021-09-30,34194338000.0
2022-03-31,2021-12-31,37666420000.0
2022-04-29,2022-03-31,32074643000.0
2022-08-31,2022-06-30,31495945000.0
2022-10-31,2022-09-30,35438423000.0
2023-03-31,2022-12-31,29541040000.0
2023-04-28,2023-03-31,22836877000.0
2023-08-30,2023-06-30,17845640000.0
2023-10-31,2023-09-30,16794083000.0
2024-03-29,2023-12-31,14307609000.0
2024-04-30,2024-03-31,15643948000.0
2024-08-30,2024-06-30,13237639000.0
2024-10-31,2024-09-30,11854850000.0
2025-03-28,2024-12-31,12380094000.0
2025-04-30,2025-03-31,13679924000.0
2025-08-29,2025-06-30,12748984000.0
2025-10-31,2025-09-30,11937713000.0
2026-03-31,2025-12-31,20962081000.0
