date,period,value
2020-09-01,2020-06-30,365832.0
2020-10-29,2020-09-30,1098368.0
2021-04-27,2020-03-31,365832.0
2021-04-27,2020-12-31,1470850.0
2021-04-27,2021-03-31,11000.0
2021-08-03,2021-06-30,181347.0
2021-10-18,2021-09-30,218233.0
2022-03-26,2021-12-31,668178.0
2022-04-28,2022-03-31,3973007.0
2022-08-13,2022-06-30,4077133.0
2022-10-25,2022-09-30,4193440.0
2023-03-25,2022-12-31,5034704.0
2023-04-18,2023-03-31,87513.0
2023-08-12,2023-06-30,190168.0
2023-10-21,2023-09-30,261656.0
2024-03-23,2023-12-31,1511227.0
2024-04-20,2024-03-31,39497.0
2024-08-10,2024-06-30,844065.0
2024-10-19,2024-09-30,1947510.0
2025-03-22,2024-12-31,2894587.0
2025-04-19,2025-03-31,1428159.0
2025-08-16,2025-06-30,1941724.0
2025-10-22,2025-09-30,2924715.0
